THRUST
; HyperTek L200
; converted from TMT test stand data 2001 (www.tripoli.org)
; provided by ThrustCurve.org (www.thrustcurve.org)
; total weight: 3895g, propellant weight: 1594g
0.00	0.00
0.02	190.27
0.07	329.76
0.12	333.94
0.17	328.68
0.22	320.26
0.27	326.80
0.32	319.20
0.37	315.96
0.42	318.75
0.47	314.95
0.52	314.73
0.57	312.94
0.62	309.93
0.67	311.46
0.72	317.95
0.77	313.70
0.82	313.83
0.87	314.18
0.92	312.56
0.97	311.10
1.02	309.03
1.07	310.44
1.12	309.95
1.17	306.45
1.22	299.07
1.27	296.13
1.32	293.50
1.37	289.76
1.42	285.41
1.47	281.67
1.52	282.71
1.57	278.35
1.62	274.29
1.67	272.95
1.72	270.44
1.77	268.18
1.82	265.39
1.87	264.50
1.92	262.91
1.97	260.23
2.02	259.09
2.07	259.19
2.12	256.91
2.17	257.83
2.22	255.43
2.27	253.39
2.32	250.55
2.37	250.93
2.42	250.51
2.47	250.71
2.52	247.69
2.57	243.54
2.62	245.66
2.67	243.11
2.72	242.51
2.77	243.22
2.82	241.88
2.87	242.33
2.91	238.81
2.96	238.31
3.01	240.29
3.06	237.46
3.11	238.61
3.16	238.89
3.21	239.92
3.26	242.22
3.31	241.40
3.36	243.91
3.41	243.40
3.46	243.50
3.51	243.16
3.56	245.43
3.61	244.77
3.66	244.02
3.71	245.77
3.76	245.60
3.81	247.18
3.86	245.73
3.91	246.86
3.96	247.76
4.01	249.38
4.06	245.69
4.11	246.21
4.16	248.51
4.21	247.37
4.26	249.43
4.31	247.82
4.36	250.57
4.41	252.13
4.46	250.71
4.51	255.83
4.56	255.80
4.61	257.07
4.66	253.59
4.71	259.17
4.76	256.36
4.81	256.62
4.86	256.05
4.91	255.17
4.96	254.69
5.01	256.90
5.06	256.90
5.11	257.68
5.16	253.12
5.21	252.47
5.26	250.62
5.31	252.27
5.36	252.16
5.41	253.15
5.46	251.65
5.51	252.60
5.56	250.74
5.61	249.34
5.66	248.64
5.71	247.32
5.76	244.73
5.81	248.11
5.86	248.10
5.91	246.36
5.96	247.54
6.01	244.39
6.06	243.94
6.11	241.95
6.16	240.55
6.21	241.64
6.26	241.02
6.31	241.03
6.36	238.75
6.41	238.58
6.46	238.03
6.51	239.90
6.56	237.66
6.60	236.94
6.65	237.13
6.70	234.39
6.75	235.45
6.80	238.90
6.85	237.59
6.90	233.02
6.95	235.12
7.00	232.01
7.05	231.20
7.10	233.50
7.15	231.17
7.20	232.37
7.25	231.53
7.30	231.91
7.35	230.85
7.40	231.99
7.45	226.27
7.50	228.51
7.55	228.68
7.60	227.87
7.65	227.06
7.70	224.29
7.75	226.84
7.80	224.87
7.85	225.74
7.90	224.56
7.95	224.05
8.00	224.97
8.05	220.68
8.10	224.16
8.15	220.43
8.20	219.50
8.25	220.02
8.30	219.90
8.35	219.42
8.40	220.50
8.45	218.52
8.50	217.73
8.55	217.41
8.60	219.00
8.65	216.58
8.70	215.05
8.75	215.72
8.80	216.31
8.85	216.73
8.90	212.70
8.95	213.46
9.00	213.59
9.05	212.30
9.10	210.82
9.15	212.58
9.20	212.43
9.25	210.28
9.30	210.16
9.35	208.56
9.40	209.64
9.45	207.01
9.50	206.72
9.55	205.36
9.59	209.64
9.64	205.38
9.69	196.60
9.74	188.42
9.79	177.04
9.84	170.96
9.89	156.41
9.94	142.75
9.99	132.48
10.04	121.36
10.09	109.45
10.14	100.31
10.19	94.26
10.24	88.51
10.29	85.23
10.34	82.34
10.39	80.44
10.44	78.42
10.49	76.53
10.54	75.35
10.59	73.75
10.64	72.88
10.69	71.02
10.74	69.75
10.79	68.18
10.84	67.22
10.89	65.57
10.94	64.39
10.99	63.43
11.04	61.98
11.09	60.95
11.14	59.63
11.19	58.82
11.24	57.36
11.29	56.62
11.34	55.94
11.39	54.13
11.44	52.95
11.49	51.85
11.54	50.80
11.59	49.54
11.64	48.80
11.69	47.98
11.74	46.45
11.79	45.87
11.84	44.98
11.89	43.84
11.94	42.81
11.99	41.99
12.04	40.97
12.09	40.20
12.14	39.69
12.19	38.58
12.24	37.41
12.29	36.57
12.34	35.88
12.39	34.68
12.44	33.91
12.49	33.31
12.54	32.24
12.59	31.17
12.64	30.31
12.69	29.51
12.74	28.41
12.79	28.15
12.84	27.28
12.89	27.00
12.94	26.15
12.99	25.35
13.04	24.95
13.09	23.12
13.14	22.27
13.19	22.08
13.23	21.82
13.28	21.41
13.33	20.52
13.38	20.14
13.43	19.63
13.48	19.04
13.53	19.03
13.58	18.15
13.63	18.00
13.68	17.59
13.73	17.39
13.78	16.69
13.83	16.42
13.88	15.87
13.93	15.23
13.98	14.82
14.03	14.58
14.08	13.85
14.13	13.48
14.18	12.81
14.23	11.73
14.28	11.66
14.33	11.11
14.38	10.93
14.43	10.41
14.48	9.77
14.53	9.13
14.58	8.69
14.63	7.97
