2018-11-25 18:38:06.312066
time[sec],mass[kg],len_CG[m],Iyz[kg*m^2],Ix[kg*m^2],pos_x[m],pos_y[m],pos_z[m],vel_x[m/s],vel_y[m/s],vel_z[m/s],roll,pitch,yaw,quat_x,quat_y,quat_z,quat_w
2.579,7.563796344478525,0.9669510696319003,1.395617147239262,0.012088957055214728,-8.351844033453181,-11.071299630717816,61.059019582087316,-5.508197208412808,-8.62300695064911,39.11501633970815,0.0,0.08897223085280714,0.03958627828581795,-0.5819074612497801,-0.23724503172746042,-0.6892011840575267,0.3606936845632059
2.58,7.563685042944782,0.9669467361963174,1.3956055214723908,0.012085889570552151,-8.357352304322285,-11.079923008917739,61.09813015396559,-5.50857369121659,-8.624735886543958,39.11267899905674,0.0,0.08901677677408447,0.0394776249231467,-0.5818815050267696,-0.23721749346068385,-0.6892199291553928,0.3607178525729758
2.581,7.56357374141104,0.9669424027607346,1.3955938957055196,0.012082822085889575,-8.362860942356072,-11.088548075982041,61.137238122662346,-5.5089497715839,-8.626463098926465,39.11033025651031,0.0,0.08906109153023042,0.039368944926851515,-0.5818555210190618,-0.2371899793321384,-0.6892387037288032,0.3607419866749829
2.582,7.563462439877298,0.9669380693251518,1.3955822699386486,0.012079754601226999,-8.368369947554541,-11.097174831910724,61.17634348817758,-5.509325449514739,-8.628188587796632,39.10797011206887,0.0,0.089105175121245,0.0392602382969324,-0.5818295092266567,-0.23716248934182407,-0.689257507777758,0.36076608686922734
2.583,7.563351138343555,0.966933735889569,1.3955706441717775,0.012076687116564422,-8.373879319917698,-11.10580327670379,61.215446250511306,-5.509700725009107,-8.629912353154461,39.105598565732414,0.0,0.08914902754712822,0.039151505033389294,-0.5818034696495541,-0.2371350234897409,-0.6892763413022571,0.36079015315570906
2.584,7.563239836809813,0.9669294024539862,1.3955590184049063,0.012073619631901846,-8.379389059445534,-11.114433410361233,61.25454640966349,-5.510075598067002,-8.63163439499995,39.10321561750095,0.0,0.08919264880788005,0.039042745136222315,-0.5817774022877542,-0.2371075817758888,-0.6892952043023006,0.36081418553442807
2.585,7.56312853527607,0.9669250690184034,1.395547392638035,0.01207055214723927,-8.384899166138055,-11.123065232883055,61.29364396563416,-5.510450068688425,-8.633354713333098,39.10082126737447,0.0,0.0892360389035005,0.03893395860543139,-0.5817513071412569,-0.2370801642002679,-0.6893140967778885,0.36083818400538437
2.586,7.563017233742328,0.9669207355828205,1.3955357668711639,0.012067484662576693,-8.390409639995259,-11.131698744269258,61.3327389184233,-5.510824136873377,-8.635073308153906,39.098415515352976,0.0,0.08927919783398959,0.03882514544101654,-0.5817251842100623,-0.2370527707628781,-0.6893330187290206,0.3608621485685779
2.587,7.562905932208586,0.9669164021472377,1.3955241411042927,0.012064417177914115,-8.395920481017146,-11.140333944519844,61.371831268030945,-5.511197802621857,-8.636790179462375,39.09599836143647,0.0,0.08932212559934731,0.038716305642977705,-0.5816990334941703,-0.23702540146371942,-0.6893519701556972,0.3608860792240087
2.588,7.562794630674843,0.9669120687116549,1.3955125153374215,0.012061349693251538,-8.401431689203717,-11.148970833634806,61.410921014457045,-5.511571065933866,-8.638505327258503,39.09356980562495,0.0,0.08936482219957365,0.03860743921131498,-0.581672854993581,-0.2369980563027919,-0.6893709510579179,0.36090997597167684
2.589,7.562683329141101,0.966907735276072,1.3955008895705503,0.012058282208588962,-8.40694326455497,-11.157609411614148,61.450008157701625,-5.511943926809403,-8.640218751542292,39.09112984791842,0.0,0.08940728763466861,0.03849854614602833,-0.5816466487082943,-0.2369707352800955,-0.6893899614356831,0.36093383881158225
2.59,7.5625720276073585,0.9669034018404892,1.3954892638036793,0.012055214723926386,-8.412455207070908,-11.166249678457872,61.48909269776468,-5.512316385248468,-8.64193045231374,39.08867848831687,0.0,0.08944952190463219,0.038389626447117735,-0.5816204146383103,-0.23694343839563023,-0.6894090012889926,0.36095766774372495
2.591,7.562460726073616,0.9668990684049064,1.3954776380368081,0.012052147239263808,-8.41796751675153,-11.174891634165977,61.528174634646234,-5.512688441251062,-8.64364042957285,39.08621572682031,0.0,0.08949152500946443,0.03828068011458317,-0.5815941527836289,-0.2369161656493961,-0.6894280706178466,0.3609814627681049
2.592,7.562349424539874,0.9668947349693235,1.395466012269937,0.012049079754601231,-8.423480193596834,-11.183535278738459,61.56725396834625,-5.513060094817184,-8.645348683319618,39.083741563428745,0.0,0.08953329694916527,0.03817170714842471,-0.5815678631442501,-0.2368889170413931,-0.6894471694222448,0.36100522388472217
2.593,7.562238123006132,0.9668904015337407,1.3954543865030657,0.012046012269938655,-8.428993237606822,-11.192180612175322,61.606330698864745,-5.513431345946834,-8.647055213554047,39.08125599814216,0.0,0.08957483772373473,0.03806270754864232,-0.5815415457201741,-0.23686169257162124,-0.6894662977021874,0.3610289510935767
2.594,7.56212682147239,0.9668860680981579,1.3954427607361946,0.012042944785276078,-8.434506648781491,-11.200827634476564,61.64540482620171,-5.513802194640012,-8.648760020276136,39.07875903096056,0.0,0.08961614733317283,0.03795368131523599,-0.5815152005114006,-0.2368344922400805,-0.6894854554576743,0.3610526443946685
2.595,7.562015519938647,0.9668817346625751,1.3954311349693234,0.012039877300613502,-8.440020427120848,-11.20947634564219,61.68447635035718,-5.514172640896719,-8.650463103485885,39.076250661883954,0.0,0.08965722577747956,0.037844628448205686,-0.5814888275179299,-0.23680731604677088,-0.6895046426887055,0.3610763037879976
2.596,7.561904218404905,0.9668774012269923,1.3954195092024522,0.012036809815950926,-8.445534572624885,-11.218126745672194,61.723545271331105,-5.514542684716954,-8.652164463183293,39.07373089091233,0.0,0.0896980730566549,0.037735548947551496,-0.5814624267397617,-0.2367801639916924,-0.6895238593952812,0.36109992927356394
2.597,7.561792916871163,0.9668730677914095,1.395407883435581,0.01203374233128835,-8.451049085293604,-11.226778834566575,61.762611589123516,-5.514912326100717,-8.653864099368363,39.0711997180457,0.0,0.08973868917069888,0.03762644281327337,-0.5814359981768962,-0.23675303607484505,-0.6895431055774011,0.36112352085136756
2.598,7.56168161533742,0.9668687343558267,1.39539625766871,0.012030674846625773,-8.456563965127009,-11.235432612325338,61.8016753037344,-5.515281565048009,-8.655562012041091,39.06865714328405,0.0,0.08977907411961147,0.03751731004537131,-0.5814095418293334,-0.23672593229622885,-0.6895623812350654,0.3611470785214085
2.599,7.561570313803678,0.9668644009202438,1.3953846319018388,0.012027607361963195,-8.462079212125099,-11.244088078948485,61.840736415163775,-5.515650401558829,-8.657258201201481,39.066103166627386,0.0,0.08981922790339272,0.03740815064384527,-0.5813830576970731,-0.23669885265584376,-0.689581686368274,0.36117060228368675
2.6,7.561459012269935,0.966860067484661,1.3953730061349676,0.012024539877300618,-8.467594826287868,-11.252745234436007,61.879794923411616,-5.516018835633178,-8.658952666849531,39.06353778807571,0.0,0.08985915052204256,0.03729896460869534,-0.5813565457801155,-0.23667179715368983,-0.689601020977027,0.3611940921382022
2.601,7.561347710736193,0.9668557340490782,1.3953613803680964,0.012021472392638042,-8.473110807615322,-11.26140407878791,61.918850828477936,-5.516386867271054,-8.66064540898524,39.060961007629025,0.0,0.08989884197556104,0.03718975193992148,-0.5813300060784605,-0.236644765789767,-0.6896203850613243,0.361217548084955
2.602,7.561236409202451,0.9668514006134954,1.3953497546012252,0.012018404907975466,-8.47862715610746,-11.270064612004193,61.957904130362735,-5.516754496472459,-8.66233642760861,39.05837282528732,0.0,0.08993830226394814,0.03708051263752368,-0.5813034385921083,-0.23661775856407533,-0.689639778621166,0.361240970123945
2.603,7.561125107668708,0.9668470671779126,1.395338128834354,0.012015337423312887,-8.484143871764283,-11.278726834084859,61.99695482906603,-5.517121723237392,-8.66402572271964,39.05577324105061,0.0,0.0899775313872039,0.036971246701501904,-0.5812768433210587,-0.23659077547661478,-0.6896592016565519,0.3612643582551724
2.604,7.561013806134966,0.9668427337423298,1.3953265030674828,0.012012269938650311,-8.489660954585787,-11.287390745029901,62.03600292458778,-5.517488547565854,-8.665713294318328,39.05316225491888,0.0,0.09001652934532825,0.036861954131856244,-0.5812502202653117,-0.23656381652738534,-0.6896786541674823,0.361287712478637
2.605,7.5609025046012235,0.9668384003067468,1.3953148773006117,0.012009202453987735,-8.495178404571975,-11.296056344839323,62.07504841692801,-5.517854969457844,-8.667399142404678,39.050539866892144,0.0,0.09005529613832122,0.036752634928586644,-0.5812235694248673,-0.23653688171638707,-0.689698136153957,0.36131103279433885
2.606,7.560791203067481,0.966834066871164,1.3953032515337407,0.012006134969325158,-8.500696221722846,-11.304723633513126,62.11409130608672,-5.518220988913362,-8.669083266978687,39.04790607697039,0.0,0.09009383176618282,0.036643289091693114,-0.5811968907997256,-0.23650997104361993,-0.6897176476159761,0.36133431920227804
2.607,7.560679901533739,0.9668297334355812,1.3952916257668695,0.012003067484662582,-8.506214406038403,-11.313392611051313,62.15313159206393,-5.518586605932408,-8.670765668040358,39.045260885153624,0.0,0.09013213622891308,0.0365339166211756,-0.5811701843898865,-0.23648308450908387,-0.6897371885535394,0.3613575717024545
2.608,7.560568599999997,0.9668253999999984,1.3952799999999983,0.012000000000000005,-8.511732957518639,-11.322063277453875,62.192169274859594,-5.5189518205149835,-8.672446345589687,39.04260429144184,0.0,0.09017020952651195,0.0364245175170342,-0.5811434501953501,-0.236456222112779,-0.6897567589666471,0.36138079029486825
2.609,7.560457298466255,0.9668210665644156,1.395268374233127,0.011996932515337429,-8.517251876163561,-11.330735632720817,62.23120435447374,-5.519316632661086,-8.674125299626677,39.039936295835055,0.0,0.09020805165897942,0.036315091779268865,-0.5811166882161164,-0.23642938385470524,-0.6897763588552992,0.36140397497951926
2.61,7.560345996932512,0.9668167331288328,1.395256748466256,0.011993865030674853,-8.522771161973164,-11.33940967685214,62.27023683090636,-5.519681042370718,-8.675802530151326,39.03725689833325,0.0,0.09024566262631553,0.0362056394078796,-0.5810898984521853,-0.23640256973486262,-0.6897959882194956,0.36142712575640756
2.611,7.56023469539877,0.96681239969325,1.3952451226993847,0.011990797546012275,-8.528290814947454,-11.348085409847846,62.30926670415748,-5.520045049643878,-8.677478037163638,39.03456609893643,0.0,0.0902830424285203,0.036096160402866354,-0.5810630809035567,-0.2363757797532511,-0.6898156470592364,0.36145024262553316
2.612,7.560123393865028,0.9668080662576671,1.3952334969325135,0.011987730061349698,-8.533810835086426,-11.356762831707929,62.34829397422706,-5.5204086544805655,-8.679151820663607,39.0318638976446,0.0,0.09032019106559365,0.035986654764229214,-0.5810362355702309,-0.23634901390987076,-0.6898353353745215,0.361473325586896
2.613,7.560012092331285,0.9668037328220843,1.3952218711656423,0.011984662576687122,-8.53933122239008,-11.36544194243239,62.387318641115115,-5.520771856880782,-8.680823880651237,39.02915029445776,0.0,0.09035710853753565,0.035877122491968144,-0.5810093624522077,-0.23632227220472152,-0.6898550531653509,0.36149637464049617
2.614,7.559900790797543,0.9667993993865015,1.3952102453987711,0.011981595092024545,-8.544851976858418,-11.374122742021234,62.426340704821655,-5.521134656844527,-8.682494217126528,39.0264252893759,0.0,0.09039379484434626,0.03576756358608314,-0.5809824615494872,-0.23629555463780344,-0.6898748004317248,0.3615193897863336
2.615,7.5597894892638005,0.9667950659509187,1.3951986196319002,0.011978527607361967,-8.550373098491441,-11.38280523047446,62.46536016534669,-5.5214970543718,-8.684162830089479,39.02368888239903,0.0,0.09043024998602552,0.03565797804657416,-0.5809555328620692,-0.23626886120911644,-0.6898945771736429,0.3615423710244083
2.616,7.559678187730058,0.9667907325153359,1.395186993865029,0.01197546012269939,-8.555894587289146,-11.391489407792063,62.50437702269018,-5.521859049462601,-8.685829719540088,39.02094107352715,0.0,0.09046647396257339,0.03554836587344129,-0.5809285763899541,-0.2362421919186606,-0.6899143833911053,0.3615653183547203
2.617,7.559566886196316,0.9667863990797531,1.3951753680981578,0.011972392638036814,-8.561416443251533,-11.400175273974046,62.54339127685215,-5.522220642116931,-8.687494885478358,39.01818186276025,0.0,0.09050246677398988,0.03543872706668449,-0.5809015921331414,-0.2362155467664359,-0.6899342190841121,0.3615882317772695
2.618,7.559455584662573,0.9667820656441702,1.3951637423312866,0.011969325153374238,-8.566938666378604,-11.408862829020407,62.5824029278326,-5.522581832334788,-8.68915832790429,39.01541125009834,0.0,0.09053822842027501,0.03532906162630375,-0.5808745800916315,-0.23618892575244235,-0.6899540842526634,0.3616111112920561
2.619,7.559344283128831,0.9667777322085874,1.3951521165644154,0.01196625766871166,-8.572461256670362,-11.417552072931153,62.621411975631545,-5.522942620116175,-8.69082004681788,39.01262923554142,0.0,0.09057375890142877,0.035219369552299026,-0.5808475402654242,-0.2361623288766799,-0.6899739788967588,0.3616339568990799
2.62,7.5592329815950885,0.9667733987730046,1.3951404907975442,0.011963190184049084,-8.577984214126799,-11.426243005706276,62.66041842024895,-5.52330300546109,-8.692480042219131,39.00983581908949,0.0,0.09060905821745113,0.03510965084467042,-0.5808204726545195,-0.2361357561391486,-0.6899939030163986,0.361656768598341
2.621,7.559121680061346,0.9667690653374217,1.395128865030673,0.011960122699386509,-8.58350753874792,-11.434935627345778,62.69942226168484,-5.523662988369533,-8.694138314108041,39.007031000742536,0.0,0.09064412636834214,0.03499990550341788,-0.5807933772589174,-0.23610920753984843,-0.6900138566115829,0.3616795463898394
2.622,7.559010378527605,0.9667647319018389,1.3951172392638018,0.011957055214723932,-8.589031230533724,-11.443629937849662,62.738423499939195,-5.524022568841504,-8.695794862484613,39.004214780500575,0.0,0.09067896335410176,0.03489013352854141,-0.5807662540786181,-0.2360826830787794,-0.6900338396823114,0.3617022902735751
2.623,7.558899076993862,0.966760398466256,1.3951056134969309,0.011953987730061354,-8.594555289484216,-11.452325937217928,62.77742213501205,-5.524381746877004,-8.697449687348843,39.001387158363606,0.0,0.09071356917473003,0.034780334920040956,-0.5807391031136213,-0.23605618275594148,-0.6900538522285843,0.361725000249548
2.624,7.55878777546012,0.9667560650306732,1.3950939877300597,0.011950920245398778,-8.600079715599387,-11.46102362545057,62.816418166903375,-5.524740522476031,-8.699102788700735,38.998548134331614,0.0,0.09074794383022691,0.034670509677916614,-0.5807119243639273,-0.2360297065713347,-0.6900738942504016,0.3617476763177583
2.625,7.558676473926377,0.9667517315950904,1.3950823619631885,0.011947852760736202,-8.60560450887924,-11.469723002547592,62.85541159561317,-5.525098895638587,-8.700754166540285,38.99569770840462,0.0,0.09078208732059241,0.03456065780216834,-0.5806847178295358,-0.23600325452495904,-0.690093965747763,0.3617703184782058
2.626,7.558565172392635,0.9667473981595076,1.3950707361963173,0.011944785276073625,-8.611129669323779,-11.478424068508996,62.89440242114145,-5.525456866364672,-8.702403820867495,38.992835880582604,0.0,0.09081599964582654,0.03445077929279613,-0.580657483510447,-0.23597682661681454,-0.690114066720669,0.3617929267308906
2.6270000000000002,7.558453870858893,0.9667430647239248,1.395059110429446,0.011941717791411047,-8.616655196933003,-11.487126823334782,62.93339064348822,-5.525814434654285,-8.704051751682368,38.98996265086558,0.0,0.09084968080592931,0.03434087414979994,-0.5806302214066609,-0.23595042284690115,-0.6901341971691193,0.3618155010758127
2.628,7.55834256932515,0.966738731288342,1.3950474846625749,0.01193865030674847,-8.622181091706908,-11.495831267024945,62.97237626265345,-5.526171600507426,-8.7056979589849,38.98707801925354,0.0,0.0908831308009007,0.03423094237317986,-0.5806029315181773,-0.2359240432152189,-0.6901543570931139,0.361838041512972
2.629,7.558231267791408,0.9667343978527592,1.3950358588957037,0.011935582822085894,-8.627707353645496,-11.504537399579487,63.01135927863716,-5.526528363924095,-8.70734244277509,38.98418198574649,0.0,0.0909163496307407,0.03412098396293585,-0.5805756138449966,-0.23589768772176778,-0.6901745464926528,0.3618605480423686
2.63,7.5581199662576655,0.9667300644171763,1.3950242331288325,0.011932515337423318,-8.633233982748768,-11.51324522099841,63.05033969143935,-5.526884724904293,-8.70898520305294,38.98127455034442,0.0,0.09094933729544935,0.034010998919067906,-0.5805482683871183,-0.2358713563665478,-0.690194765367736,0.3618830206640026
2.6310000000000002,7.558008664723923,0.9667257309815935,1.3950126073619615,0.01192944785276074,-8.638760979016725,-11.521954731281715,63.08931750106004,-5.527240683448019,-8.710626239818453,38.97835571304734,0.0,0.09098209379502661,0.033900987241575975,-0.5805208951445427,-0.23584504914955895,-0.6902150137183637,0.3619054593778738
2.632,7.557897363190181,0.9667213975460107,1.3950009815950903,0.011926380368098163,-8.644288342449363,-11.530665930429398,63.12829270749918,-5.527596239555273,-8.712265553071624,38.97542547385525,0.0,0.09101461912947251,0.03379094893046017,-0.5804934941172698,-0.2358187660708012,-0.6902352915445357,0.36192786418398226
2.633,7.557786061656438,0.9667170641104279,1.3949893558282191,0.011923312883435587,-8.649816073046685,-11.539378818441461,63.167265310756804,-5.527951393226056,-8.713903142812455,38.972483832768155,0.0,0.09104691329878702,0.03368088398572042,-0.5804660653052995,-0.23579250713027464,-0.690255598846252,0.361950235082328
2.634,7.557674760122696,0.9667127306748451,1.394977730061348,0.01192024539877301,-8.65534417080869,-11.548093395317904,63.2062353108329,-5.528306144460367,-8.715539009040947,38.969530789786035,0.0,0.09107897630297017,0.03357079240735674,-0.5804386087086318,-0.23576627232797917,-0.6902759356235126,0.36197257207291106
2.6350000000000002,7.5575634585889535,0.9667083972392623,1.3949661042944768,0.011917177914110434,-8.66087263573538,-11.55680966105873,63.2452027077275,-5.528660493258206,-8.717173151757098,38.966566344908905,0.0,0.09111080814202194,0.03346067419536908,-0.5804111243272669,-0.23574006166391484,-0.6902963018763177,0.36199487515573137
2.636,7.557452157055211,0.9667040638036795,1.3949544785276056,0.011914110429447858,-8.666401467826752,-11.565527615663932,63.284167501440564,-5.529014439619574,-8.71880557096091,38.96359049813676,0.0,0.09114240881594234,0.033350529349757525,-0.5803836121612046,-0.23571387513808165,-0.6903166976046671,0.36201714433078896
2.637,7.557340855521469,0.9666997303680966,1.3949428527607344,0.011911042944785281,-8.671930659359065,-11.574247223451941,63.32312947146566,-5.529367979631631,-8.72043617187181,38.9606030815884,0.0,0.09117377889849493,0.03324036998181646,-0.5803560737197547,-0.23568771352879167,-0.6903371215887214,0.36203937902862343
2.638,7.557229553987726,0.9666953969325138,1.3949312269938632,0.011907975460122705,-8.677460191501877,-11.582968397431245,63.36208808020922,-5.529721103754895,-8.722064723415205,38.9576036859702,0.0,0.0912049197885127,0.03313022561882606,-0.5803285126826079,-0.23566157873356605,-0.6903575708545178,0.36206157786089266
2.6390000000000002,7.557118252453984,0.9666910634969309,1.394919601226992,0.011904907975460127,-8.682990063404098,-11.591691133670045,63.40104330337331,-5.530073811558204,-8.723691215147081,38.95459229278308,0.0,0.0912358315492195,0.0330200975953475,-0.5803009292160772,-0.23563547083816816,-0.6903780452676405,0.362083740764847
2.64,7.557006950920242,0.9666867300613481,1.3949079754601208,0.01190184049079755,-8.688520275065725,-11.600415432168333,63.43999514095788,-5.53042610304156,-8.725315647067442,38.951568902027056,0.0,0.09126651418061532,0.03290998591138087,-0.5802733233201627,-0.235609389842598,-0.6903985448280893,0.3621058677404865
2.641,7.5568956493865,0.9666823966257653,1.3948963496932498,0.011898773006134974,-8.69405082648676,-11.609141292926111,63.47894359296296,-5.53077797820496,-8.726938019176284,38.94853351370211,0.0,0.09129696768270015,0.03279989056692613,-0.5802456949948641,-0.23558333574685555,-0.6904190695358644,0.3621279587878111
2.642,7.556784347852758,0.9666780631901825,1.3948847239263786,0.011895705521472398,-8.699581717667202,-11.617868715943379,63.51788865938856,-5.531129437048406,-8.72855833147361,38.94548612780825,0.0,0.09132719205547402,0.03268981156198328,-0.5802180442401818,-0.23555730855094087,-0.6904396193909658,0.3621500139068209
2.6430000000000002,7.556673046319015,0.9666737297545996,1.3948730981595074,0.011892638036809821,-8.705112948607054,-11.626597701220144,63.55683034023469,-5.531480479571898,-8.73017658395942,38.94242674434548,0.0,0.0913571872989369,0.03257974889655227,-0.5801903710561155,-0.23553130825485388,-0.6904601943933933,0.3621720330975158
2.644,7.556561744785273,0.9666693963190168,1.3948614723926362,0.011889570552147245,-8.710644519306312,-11.635328248756394,63.59576863550131,-5.531831105775435,-8.731792776633712,38.9393553633138,0.0,0.09138695341308879,0.03246970257063319,-0.5801626754426652,-0.23550533485859465,-0.6904807945431471,0.3621940163598958
2.645,7.5564504432515305,0.966665062883434,1.394849846625765,0.011886503067484669,-8.716176429764976,-11.644060358552135,63.63470354518844,-5.532181315659017,-8.733406909496487,38.9362719847132,0.0,0.09141649039792972,0.032359672584226,-0.5801349573998311,-0.23547938836216317,-0.6905014198402272,0.3622159636939609
2.646,7.556339141717788,0.9666607294478512,1.3948382208588939,0.011883435582822092,-8.721708679983049,-11.652794030607367,63.673635069296076,-5.532531109222645,-8.735018982547746,38.93317660854369,0.0,0.09144579825345965,0.0322496589373307,-0.5801072169276131,-0.2354534687655594,-0.6905220702846334,0.3622378750997112
2.6470000000000002,7.556227840184046,0.9666563960122684,1.3948265950920227,0.011880368098159514,-8.727241269960532,-11.661529264922095,63.71256320782424,-5.532880486466318,-8.73662899578749,38.930069234805266,0.0,0.09147487697967863,0.03213966162994723,-0.5800794540260112,-0.23542757606878334,-0.6905427458763659,0.36225975057714666
2.648,7.556116538650303,0.9666520625766856,1.3948149693251515,0.011877300613496938,-8.732774199697419,-11.67026606149631,63.7514879607729,-5.533229447390037,-8.738236949215715,38.926949863497924,0.0,0.0915037265765866,0.032029680662075705,-0.5800516686950254,-0.23540171027183504,-0.6905634466154246,0.36228159012626715
2.649,7.556005237116561,0.9666477291411028,1.3948033435582803,0.011874233128834361,-8.738307469193714,-11.679004420330015,63.79040932814207,-5.533577991993802,-8.739842842832422,38.92381849462168,0.0,0.09153234704418362,0.031919716033716065,-0.5800238609346557,-0.23537587137471444,-0.6905841725018095,0.3623033937470728
2.65,7.5558939355828185,0.9666433957055199,1.3947917177914093,0.011871165644171785,-8.743841078449416,-11.687744341423212,63.82932730993175,-5.533926120277612,-8.741446676637613,38.92067512817651,0.0,0.09156073838246964,0.031809767744868316,-0.5799960307449021,-0.2353500593774216,-0.6906049235355207,0.36232516143956367
2.6510000000000002,7.555782634049076,0.9666390622699371,1.3947800920245381,0.011868098159509207,-8.749375027464527,-11.696485824775904,63.868241906141954,-5.5342738322414675,-8.743048450631289,38.91751976416243,0.0,0.0915889005914447,0.0316998357955324,-0.5799681781257646,-0.23532427427995647,-0.6906256997165581,0.3623468932037396
2.652,7.555671332515334,0.9666347288343543,1.394768466257667,0.01186503067484663,-8.754909316239045,-11.705228870388082,63.907153116772655,-5.5346211278853685,-8.744648164813446,38.91435240257944,0.0,0.09161683367110876,0.03158992018570842,-0.5799403030772432,-0.23529851608231908,-0.6906465010449218,0.3623685890396007
2.653,7.555560030981591,0.9666303953987715,1.3947568404907957,0.011861963190184054,-8.76044394477297,-11.713973478259751,63.946060941823866,-5.534968007209315,-8.746245819184086,38.91117304342753,0.0,0.09164453762146185,0.03148002091539633,-0.5799124055993379,-0.23527278478450944,-0.6906673275206116,0.3623902489471469
2.654,7.55544872944785,0.9666260619631887,1.3947452147239245,0.011858895705521478,-8.765978913066302,-11.722719648390912,63.98496538129559,-5.535314470213307,-8.74784141374321,38.90798168670671,0.0,0.09167201244250396,0.031370137984596126,-0.5798844856920486,-0.2352470803865275,-0.6906881791436277,0.3624118729263782
2.6550000000000002,7.5553374279141075,0.9666217285276058,1.3947335889570533,0.011855828220858901,-8.771514221119045,-11.731467380781567,64.02386643518784,-5.5356605168973445,-8.749434948490817,38.904778332416974,0.0,0.0916992581342351,0.03126027139330776,-0.5798565433553755,-0.23522140288837332,-0.69070905591397,0.3624334609772947
2.656,7.555226126380365,0.9666173950920229,1.3947219631901822,0.011852760736196325,-8.777049868931192,-11.740216675431709,64.06276410350058,-5.536006147261427,-8.751026423426907,38.90156298055833,0.0,0.09172627469665524,0.031150421141531336,-0.5798285785893185,-0.23519575229004686,-0.6907299578316385,0.36245501309989625
2.657,7.555114824846623,0.9666130616564401,1.394710337423311,0.011849693251533748,-8.782585856502747,-11.748967532341341,64.10165838623384,-5.536351361305555,-8.752615838551481,38.89833563113077,0.0,0.09175306212976442,0.031040587229266794,-0.5798005913938776,-0.23517012859154812,-0.6907508848966333,0.362476529294183
2.658,7.55500352331288,0.9666087282208573,1.39469871165644,0.011846625766871172,-8.788122183833709,-11.757719951510467,64.1405492833876,-5.536696159029729,-8.754203193864537,38.8950962841343,0.0,0.09177962043356261,0.03093076965651414,-0.5797725817690528,-0.23514453179287712,-0.6907718371089543,0.3624980095601548
2.6590000000000003,7.554892221779138,0.9666043947852745,1.3946870858895688,0.011843558282208594,-8.793658850924082,-11.766473932939086,64.17943679496189,-5.537040540433948,-8.755788489366077,38.891844939568905,0.0,0.09180594960804983,0.030820968423273327,-0.579744549714844,-0.23511896189403383,-0.6907928144686015,0.36251945389781187
2.66,7.5547809202453955,0.9666000613496917,1.3946754601226976,0.011840490797546017,-8.79919585777386,-11.77522947662719,64.21832092095667,-5.537384505518213,-8.7573717250561,38.8885815974346,0.0,0.09183204965322607,0.030711183529544446,-0.5797164952312515,-0.2350934188950183,-0.690813816975575,0.362540862307154
2.661,7.554669618711653,0.9665957279141089,1.3946638343558264,0.011837423312883441,-8.804733204383044,-11.783986582574787,64.25720166137197,-5.537728054282524,-8.758952900934606,38.885306257731386,0.0,0.09185792056909133,0.030601414975327455,-0.5796884183182749,-0.2350679027958305,-0.6908348446298747,0.3625622347881812
2.662,7.554558317177911,0.966591394478526,1.3946522085889552,0.011834355828220865,-8.810270890751637,-11.792745250781875,64.29607901620777,-5.538071186726879,-8.760532017001594,38.88201892045926,0.0,0.0918835623556456,0.030491662760622353,-0.5796603189759145,-0.23504241359647043,-0.6908558974315007,0.3625835713408936
2.6630000000000003,7.554447015644168,0.9665870610429432,1.394640582822084,0.011831288343558287,-8.81580891687964,-11.801505481248459,64.3349529854641,-5.53841390285128,-8.762109073257067,38.878719585618214,0.0,0.0919089750128889,0.030381926885429088,-0.5796321972041701,-0.23501695129693806,-0.6908769753804528,0.3626048719652911
2.664,7.554335714110426,0.9665827276073604,1.3946289570552128,0.01182822085889571,-8.821347282767046,-11.810267273974528,64.37382356914092,-5.538756202655727,-8.763684069701023,38.875408253208256,0.0,0.09193415854082122,0.030272207349747757,-0.579604053003042,-0.23499151589723347,-0.6908980784767311,0.3626261366613738
2.665,7.5542244125766835,0.9665783941717776,1.3946173312883416,0.011825153374233134,-8.826885988413862,-11.819030628960089,64.41269076723826,-5.5390980861402195,-8.765257006333462,38.87208492322939,0.0,0.09195911293944256,0.030162504153578316,-0.5795758863725298,-0.23496610739735657,-0.6909192067203358,0.36264736542914155
2.666,7.554113111042941,0.9665740607361948,1.3946057055214707,0.011822085889570557,-8.832425033820085,-11.82779554620514,64.4515545797561,-5.539439553304757,-8.766827883154383,38.86874959568161,0.0,0.09198383820875293,0.03005281729692076,-0.5795476973126338,-0.23494072579730743,-0.6909403601112666,0.36266855826859445
2.6670000000000003,7.554001809509199,0.966569727300612,1.3945940797545995,0.011819018404907981,-8.837964418985718,-11.836562025709688,64.49041500669448,-5.539780604149341,-8.768396700163787,38.86540227056491,0.0,0.09200833434875232,0.029943146779775047,-0.5795194858233538,-0.234915371097086,-0.6909615386495237,0.36268971517973253
2.668,7.553890507975456,0.9665653938650292,1.3945824539877283,0.011815950920245405,-8.843504143910755,-11.845330067473721,64.52927204805334,-5.5401212386739696,-8.769963457361676,38.862042947879296,0.0,0.09203260135944072,0.029833492602141267,-0.57949125190469,-0.2348900432966923,-0.690982742335107,0.36271083616255567
2.669,7.553779206441715,0.9665610604294463,1.394570828220857,0.011812883435582828,-8.8490442085952,-11.854099671497245,64.56812570383272,-5.540461456878643,-8.771528154748047,38.85867162762477,0.0,0.09205663924081814,0.029723854764019376,-0.5794629955566423,-0.23486474239612634,-0.6910039711680166,0.362731921217064
